"PROVINCIA","COMUNE","LOCALITA","TIPOLOGIA","TIPOLOGIA SECONDARIA" ,"DENOMINAZIONE","INDIRIZZO","NUMERO CIVICO","INTERNO","CAP","TELEFONO","FAX","EMAIL","SITO WEB","ZONA" ,"PISCINA","PISCINA COPERTA","RISTORANTE","PARCHEGGIO","SALA CONFERENZE","ARIA CONDIZIONATA","GIOCHI BIMBI","SAUNA","SOLARIUM","FITNESS","ANIMALI AMMESSI","CENTRO STORICO","ZONA FIERA","LAGO","AEROPORTO","AUTOSTRADA","IMPIANTI RISALITA","STAZIONE FS","MARE","TERMALE","PERIFERIA","COLLINARE","INGLESE","FRANCESE","TEDESCO","SPAGNOLO","CHIUSURA TEMPORANEA" ,"CODICE IDENTIFICATIVO","DATA ULTIMA MODIFICA","CLASSIFICAZIONE"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ANDRAZ","ALBERGO","Albergo","LA BAITA","Località Cernadoi","64","","32020","04367172 - 0436750874","04367452","labaita@dolomiti.org","www.albergo-labaita.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4198,"25/08/2020","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ANDRAZ","CAMERE","","EDELWEISS","Via Andraz","45","","32020","0039(0)4367170","","gillo@it.packardbell.org","","dolomiti","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",608,"21/09/2020","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","ALPENROSE","Via Precumon","24","","32020","0436750076","0436750769","info@alpenrosearabba.it","www.alpenrosearabba.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4207,"14/04/2021","3 *** SUPERIOR"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","ALPENROSE","Via Precumon","21","","32020","0436750076","0436750769","info@alpenrosearabba.it","www.alpenrosearabba.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4210,"14/04/2021","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","ASTOR - (temp. chiusa) ","Via Colesel","51","","32020","043679173","0436780763","garniastor@libero.it","www.garniastor.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Vero",4183,"18/03/2021","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","BELLAVISTA","Via Colesel","56","","32020","043679125","043679414","info@garnibellavista.it","www.garnibellavista.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4192,"24/03/2021","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","CESA RUDI","Via Colesel","20","","32020","043679192","043679192","delunardo@pec.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4195,"14/04/2021","1 *"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","CHALET BARBARA","Via Precumon","23","","32020","0436780155","0436750046","info@chaletbarbara.com","www.chaletbarbara.com","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4204,"24/09/2020",""
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","EMMA","Via Mesdì","36","","32020","043679116","043679116","garniemma@virgilio.it","www.garniemma.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4196,"03/09/2020","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","EVALDO","Via Mesdì","3","","32020","043679109 - 043679281","043679358","info@hotelevaldo.it","www.hotelevaldo.it","dolomiti","Vero","Vero","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4171,"14/04/2021","4 ****"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","GARNI' ERICA","Via Mesdì","15","","32020","043679326","043679326","info@garnierica.it","www.garnierica.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4184,"29/03/2021","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","GARNI' LAURA","Via Boè","6","","32020","0436780055","0436750068","info@garnilaura.it","www.garnilaura.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4208,"21/01/2021","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","GARNI' SERENA","Via Precumon","48","","32020","0436750069","043679391","info@garniserena.it","www.garniserena.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4205,"03/09/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","GENZIANA","Via Colesel","16","","32020","043679124","043679400","info@genziana.it","www.genziana.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4186,"14/04/2021","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","GENZIANA","Via Colesel","16","","32020","043679124","043679400"," info@genziana.it","www.genziana.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4185,"14/04/2021","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","HOTEL MESDI'","Via Mesdì","75","","32020","043679119","043679457","info@hotelmesdi.com","www.hotelmesdi.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4194,"01/02/2021","3 *** SUPERIOR"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","MALITA","Via Mesdì","54","","32020","043679103","043679391","info@hotelmalita.com","www.hotelmalita.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4172,"03/09/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","MARILENA","Via Mesdì","53","","32020","043679128","043679444","info@hotel-marilena.it","www.hotel-marilena.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4188,"02/03/2021","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","MONICA","Via Freine","5","","32020","043679325","","info@garnimonica.it","www.garnimonica.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4189,"25/08/2020","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","OLYMPIA","Via Colesel","57","","32020","043679135","043679354","info@hotel-olympia.com","www.hotel-olympia.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4174,"03/09/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","PENSIONE SPORT","Via Colesel-Arabba","1/C","","32020","0436 79195","0436 7116","pensionesport@libero.it","","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",49769,"13/11/2020","1 *"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","PENSIONE SPORT","Via Mesdì","25","","32020","043679195","043679195","info@albergosportarabba.it","","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4190,"13/11/2020","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","PORDOI","Via Boè","9","","32020","043679113","043679136","info@albergopordoi.it","www.albergopordoi.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4191,"17/09/2020","2 **"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","PORTAVESCOVO","Via Boè","28","","32020","043679139","043679343","info@portvescovo.it","www.portavescovo.it","dolomiti","Vero","Vero","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Vero","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4175,"01/12/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Residenze turistico alberghiere","RESIDENCE BAITA ANTLIA","Via Precumon","47","","32020","043679470","043679305","antlia.arabba@antlia.it","www.antlia.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4206,"03/09/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Residenze turistico alberghiere","RESIDENCE CHALET PANORAMA","Via Pradat","7","","32020","0436780000","0436780001","grones@tiscali.it","www.arabba.com","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4177,"03/09/2020","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","ROYAL","Via Mesdì","7","","32020","043679293","0436780086","info@royal-arabba.it","www.royal-arabba.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4178,"03/02/2021","3 ***"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","ALBERGO","Albergo","SPORTHOTEL ARABBA - (temp. chiusa) ","Via Mesdì","76","","32020","043679321","043679121","info@sporthotelarabba.com","www.sporthotelarabba.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Vero","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",4166,"18/05/2021","4 ****"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTI CARLOTTA","Via Boè - Arabba","30","9 e 22","32020","","","sebastian.becker@portavescovo.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",46860,"18/09/2020","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTI CENTRO SERVIZI ARABBA","Via Boè - Arabba","11","c-d-e-f","32020","","0039(0)436750916","commercio.livinallongo@agordino.bl.it","www.hsarabba.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",49134,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTI GIGLIO ROSSO","Via Gliera - Arabba","1 - 3","da n. 1 a n. 4","32020","0039(0)43679259","0039(0)43679259","gigliorossoarabba@libero.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",7345,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTI LEZUO IRIS","Via Paluacia - Arabba","8","da n. 1 a n. 4","32020","0039(0)43679234","0039(0)43679234","info@appartamenti-iris.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",7346,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTI SAMONT","Via Pallua - Arabba","10/11","nn. 1-3-5-6-7","32020","0039(0)43679163","0039(0)43679163","sportmod@sunrise.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",7347,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","APPARTAMENTS EVALDO","Via Mesdì - Arabba","77/78","","32020","0039(0)43679109","","info@hotelevaldo.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero",7344,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","CHALET HEIDI","Via Mesdì - Arabba","23","","32020","0039(0)43679102","0039(0)436780018","info@chalets-dolomites.com","www.chaletsdolomites.com","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",46358,"24/05/2021","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","CHALET MARIA TERESA","Via Colesel - Arabba","53","da n. 1 a n. 5","32020","0039(0)43679278","0039(0)43679278","chalet.maria.teresa@rolmail.net","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",7349,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","CHALET PRADAT","Via Pradat - Arabba","6","da n. 5 a n. 9","32020","0436 79119","","info@chaletpradat.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",7351,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","DE BATTISTA UGO & C. S.N.C.","Via Colesel - Arabba","5","n. 2 e n. 3","32020","+39 0436 79336","","de.battista.ugo@rolmail.net","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",7348,"24/03/2021","2 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","JADIRA","Via Gliera - Arabba","9","","32020","00390436780142","","info@hsarabba.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",46859,"24/03/2021","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","MARTAGON","Via Precumon - Arabba","41","6","32020","0039(0)436780142","0039(0)436750916","info@hsarabba.it","www.hsarabba.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",45540,"01/03/2021","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","MARTINA","Via Precumon","26 e 27","","32020","00390436780142","","info@hsarabba.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",28163,"24/03/2021","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","APPARTAMENTI VACANZE","","MELASTER","Via Precumon","45","3 - 7","32020","0039(0)436780142","0039(0)436750916","info@hsarabba.it","www.hsarabba.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",28166,"01/03/2021","3 Leoni"
"BELLUNO","LIVINALLONGO DEL COL DI LANA","ARABBA","CAMERE","","CHALET ZIRM","Via Varda - Arabba","14","","32020","0039(0)436750077","0039(0)436750077","zirm@arabba.com","www.chaletzirm.com","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",49273,"21/09/2020","2 Leoni"
"BELLUNO","ARSIE'","","AGRITURISMO","","AGRICAMPEGGIO CIMA LAN","Loc. Cima Lan","","","32030","0039 3483240751","","stefymay@gmail.com","","belluno-feltre-alpago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",257962,"18/12/2018",""
"BELLUNO","ARSIE'","","AGRITURISMO","","AL CIOD","Loc. Prai d'Incino","","","32020","0039 3489203100","","alciod@tiscali.it","www.alciod.it","belluno-feltre-alpago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18586,"13/02/2020",""
"BELLUNO","ARSIE'","","ALBERGO","Albergo","PARIGI - (temp. chiusa) ","Via San Cassiano","9","","32030","0439 58528","0439 588930","info@alparigi.it","www.alparigi.it","belluno-feltre-alpago","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Vero",48396,"15/04/2021","3 ***"
"BELLUNO","ARSIE'","","BED AND BREAKFAST","","AL LAGO","Campagna","19 - ROCCA","","32030","+39 0439 58537","","info@bb-allago.it","www.bb-allago.it","belluno-feltre-alpago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",47223,"11/09/2020","3 Leoni"
